chunk_id,article_filename,word_count,backend,model,claim,grounds,warrant,bucket,parse_error,raw_response_excerpt
651,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,978,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
652,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
653,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,993,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
654,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,971,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
655,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,975,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
656,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
657,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,970,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
658,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,976,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
659,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
660,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
661,Unintended-consequences-of-nudges--Challenges-i_2025_Journal-of-Behavioral-a.pdf,806,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
662,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,995,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
663,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,990,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
664,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
665,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
666,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,925,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
667,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
668,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,908,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
669,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,965,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
670,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,990,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
671,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,995,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
672,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,986,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
673,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,967,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
674,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
675,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,994,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
676,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,986,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
677,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
678,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
679,Verification-and-reputational-concern_2025_Journal-of-Behavioral-and-Experim.pdf,204,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
680,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
681,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
682,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,988,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
683,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
684,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,993,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
685,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
686,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
687,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
688,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
689,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,992,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
690,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,996,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
691,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,993,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
692,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
693,What-works-in-financial-education--Experime_2025_Journal-of-Behavioral-and-E.pdf,44,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
694,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
695,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,982,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
696,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
697,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,988,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
698,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,974,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
699,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
700,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,896,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
701,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,945,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
702,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
703,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,987,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
704,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
705,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
706,When-leadership-messaging-fails-to-encourage-produc_2025_Journal-of-Behavior.pdf,364,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
707,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,986,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
708,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,973,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
709,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,983,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
710,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,992,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
711,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,952,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
712,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,989,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
713,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
714,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,702,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
715,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,990,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
716,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,903,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
717,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,964,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
718,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,997,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
719,Work-meaningfulness-and-eff_2025_Journal-of-Behavioral-and-Experimental-Econ.pdf,441,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
720,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,978,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
721,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,954,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
722,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,985,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
723,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,929,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
724,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,998,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
725,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,969,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
726,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,975,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
727,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
728,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,999,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
729,Anticipatory-effects-of-competition-on-con_2025_Journal-of-Behavioral-and-Ex.pdf,46,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
730,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,970,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
731,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,991,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
732,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,995,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
733,Comparing-transparent-and-covert-nudges--A-meta-an_2025_Journal-of-Behaviora.pdf,1000,openai,gpt-4o,,,,least_probable,"Error code: 401 - {'error': {'message': 'Incorrect API key provided: sk-.... You can find your API key at https://platform.openai.com/account/api-keys.', 'type': 'invalid_request_error', 'code': 'invalid_api_key', 'param': None}, 'status': 401}",
